site,TIMESTAMP,GPP_NT_VUT_REF,TA_F,VPD_F,SW_IN_F,PA_F,P_F,WS_F,LE_F_MDS,H_F_MDS,PPFD_IN,NETRAD
US-UMB,2017-02-28,0.316747,2.241,1.275,25.831,97.812,3.0,3.268,-0.955054,-19.7956,95.81226689655172,10.0691075
US-UMB,2017-03-01,0.210378,-4.476,0.633,22.338,96.925,5.3,5.323,-0.20101,-27.3068,73.66687625714286,10.109084583333331
US-UMB,2017-03-02,0.0370532,-9.307,0.945,191.48,98.647,0.0,3.883,10.3676,53.8661,500.0040322857144,86.52513541666667
US-UMB,2017-03-03,0.0602078,-11.06,0.815,170.595,99.623,0.0,3.468,4.62363,54.0606,446.9514381685715,75.60522083333332
US-UMB,2017-03-04,-0.0987579,-8.615,1.194,207.188,100.246,0.0,2.935,4.68754,63.5519,475.4389562500001,93.30645
US-UMB,2017-03-05,0.37693,-2.687,1.977,142.543,99.242,0.1,4.728,6.77951,14.1679,346.2289573589744,81.41942729166668
US-UMB,2017-03-06,0.208856,6.349,1.371,36.623,97.962,0.2,3.867,-2.39087,-17.4999,109.06267080555556,36.04926208333334
US-UMB,2017-03-07,0.320177,8.26,3.508,175.291,96.852,2.8,8.2,8.63141,45.8291,466.1222455,98.04801041666668
US-UMB,2017-03-08,-0.225734,-1.139,2.113,88.28,97.129,0.0,7.768,4.38551,15.399,271.10273916129034,25.61242083333333
US-UMB,2017-03-09,-0.0657374,-4.586,1.875,165.521,98.551,0.0,5.275,7.03881,72.9438,453.3535650909091,87.69934791666667
US-UMB,2017-03-10,-0.241314,-10.784,1.186,141.603,99.08,0.0,6.837,2.906,76.8329,337.4314407894737,69.86043541666666
US-UMB,2017-03-11,0.130189,-9.769,1.062,115.545,99.38,0.0,5.636,5.22243,47.3543,311.04168751428574,62.81360416666666
US-UMB,2017-03-12,-0.107338,-9.7,1.248,211.054,99.678,0.0,2.698,5.45576,103.501,575.872564039394,104.47641666666668
US-UMB,2017-03-13,-0.0588335,-9.596,1.137,155.894,99.585,0.0,2.973,5.2725,61.5915,407.51053919444456,81.23710208333334
US-UMB,2017-03-14,0.116366,-9.484,1.596,234.04,99.273,0.0,4.531,8.36189,92.0035,521.587744425,102.19008333333332
US-UMB,2017-03-15,0.217664,-6.744,1.949,231.998,98.893,0.0,5.257,6.54197,69.9332,586.3464200277779,101.599
US-UMB,2017-03-16,-0.131402,-1.628,2.554,217.207,98.886,0.0,3.924,6.86066,63.7637,527.9254734073684,97.01824791666668
US-UMB,2017-03-17,-0.0797882,-0.264,2.98,140.041,98.529,0.0,3.374,7.41662,23.8937,414.982811875,76.16465208333334
US-UMB,2017-03-18,0.0166357,0.146,1.279,53.22,98.516,1.6,2.059,3.67192,4.02196,149.00903997297294,41.675169583333336
US-UMB,2017-03-19,-0.0296417,2.183,1.968,170.974,99.165,0.0,1.927,8.23947,62.4968,413.6124605250001,117.00882583333332
US-UMB,2017-03-20,0.19612,4.784,2.898,132.659,98.406,0.0,3.581,3.25164,24.5142,421.9521623870968,64.12592458333334
US-UMB,2017-03-21,-0.191414,-1.558,2.83,165.226,98.754,0.0,6.652,10.4958,74.0104,405.8469846210526,63.8955625
US-UMB,2017-03-22,0.0504645,-6.151,2.189,252.922,100.04,0.0,2.511,12.3243,106.578,629.1915261944446,120.5748125
US-UMB,2017-03-23,0.0533906,-1.307,3.271,99.807,99.378,0.0,3.548,8.72971,8.56724,265.15506067567566,52.89395916666666
US-UMB,2017-03-24,0.154988,0.561,1.416,27.872,98.368,17.1,2.247,0.907291,-4.58868,99.4513873333333,23.08869777083333
US-UMB,2017-03-25,0.31265,0.503,0.857,135.912,99.244,0.0,4.893,7.03946,44.0636,391.49559727272725,103.55261333333334
US-UMB,2017-03-26,0.249475,1.073,1.572,33.035,98.277,9.2,3.715,1.37696,-4.17892,112.33901299999998,28.554441520833336
US-UMB,2017-03-27,0.250382,2.042,1.386,62.25,97.974,0.3,2.042,3.7482,12.6145,174.54983099999998,56.69382479166666
US-UMB,2017-03-28,0.367762,4.528,3.301,231.394,98.746,0.0,2.244,13.7162,59.4411,611.8027107714285,156.2477668125
US-UMB,2017-03-29,0.251501,1.746,2.391,195.952,99.353,0.0,3.278,7.94671,46.9546,522.3567297142857,117.61059166666666
US-UMB,2017-03-30,0.311684,1.169,1.398,69.709,98.54,0.2,4.924,2.9813,12.497,227.29904,45.771075
US-UMB,2017-03-31,0.631683,2.647,1.701,127.544,98.024,0.1,4.074,6.62957,31.5512,389.966840125,82.59637291666667
US-UMB,2017-04-01,0.531133,6.006,4.866,218.754,98.662,0.0,3.229,11.6823,63.5866,576.5998848055556,128.7185916666667
US-UMB,2017-04-02,0.391572,9.134,6.154,220.11,98.588,0.0,1.603,15.5006,80.5694,633.3591681727274,140.01185625000002
US-UMB,2017-04-03,0.280111,7.494,2.984,54.937,97.459,1.4,3.282,5.11323,-2.74191,170.40378529411765,42.110474375
US-UMB,2017-04-04,0.30284,5.674,2.845,74.898,97.014,9.7,4.845,10.6354,0.255169,230.8809090625,40.74976895833333
US-UMB,2017-04-05,0.632241,4.673,2.297,115.173,98.08,0.0,2.551,7.77457,14.3381,362.167014435484,49.922187916666665
US-UMB,2017-04-06,1.04975,3.701,2.882,121.009,97.686,0.0,6.615,17.1147,36.3139,332.579944,65.75788125000001
US-UMB,2017-04-07,0.773084,3.66,4.797,276.389,98.139,0.0,5.301,19.2226,105.983,622.2033395,147.0943125
US-UMB,2017-04-08,0.466728,8.859,8.266,280.335,98.011,0.0,3.229,16.1524,100.665,723.0933426666668,153.6879375
US-UMB,2017-04-09,0.368285,15.072,8.823,125.797,97.404,0.3,4.338,9.69761,27.7695,356.5984647714285,75.92030208333334
US-UMB,2017-04-10,0.140124,7.907,1.553,58.317,97.703,5.9,4.392,7.98927,9.9523,160.7101401428571,37.0860925
US-UMB,2017-04-11,0.314598,0.799,1.485,58.474,98.588,4.1,3.996,4.27939,12.1751,163.10011088235294,48.873198125
US-UMB,2017-04-12,0.921695,3.92,4.292,280.657,99.376,0.3,3.013,33.6851,102.867,826.9425322580643,183.04221458333336
US-UMB,2017-04-13,0.859015,7.369,6.153,262.995,99.692,0.0,2.464,23.5254,98.3077,646.4628900421052,150.01116041666668
US-UMB,2017-04-14,1.26562,10.18,7.108,292.16,99.337,0.0,3.079,22.9252,92.8042,703.4344696315791,171.10614583333336
US-UMB,2017-04-15,0.43342,12.149,3.329,71.296,97.921,23.8,3.599,14.6681,1.20713,210.99697852941176,60.194626666666665
US-UMB,2017-04-16,0.413641,8.808,2.387,76.676,97.758,7.4,3.317,9.16293,17.7628,222.4801429411765,46.80461499999999
US-UMB,2017-04-17,0.742111,1.924,1.559,240.55,99.011,0.0,2.981,20.6568,110.275,633.6745062857143,158.20167520833334
US-UMB,2017-04-18,1.70114,7.052,4.079,216.642,98.911,0.0,4.308,17.2508,59.8348,508.7419245225,133.62263125
US-UMB,2017-04-19,0.592857,9.063,3.022,117.782,98.422,0.0,4.3,12.0171,58.3114,335.60021352941175,74.39062083333333
US-UMB,2017-04-20,0.134819,3.255,2.12,33.655,98.102,11.4,5.335,3.50602,6.09149,120.88805700000002,24.08671145833333
US-UMB,2017-04-21,0.753983,5.038,3.087,138.704,98.105,0.5,4.769,19.1346,36.4624,380.0921128571429,90.17556235416669
US-UMB,2017-04-22,1.1795,9.067,7.819,310.805,98.782,0.0,3.042,35.2844,119.593,795.6434220555556,173.59822916666667
US-UMB,2017-04-23,0.945139,6.344,4.233,230.178,98.638,0.0,3.718,16.9881,119.022,543.208133275,148.480375
US-UMB,2017-04-24,1.38204,5.7,3.061,282.758,98.481,0.0,4.171,14.582,107.161,773.2205247058824,180.12216666666666
US-UMB,2017-04-25,1.58514,10.537,4.408,277.122,97.629,0.0,3.963,18.8877,109.727,750.7033017285715,188.5770645833333
US-UMB,2017-04-26,1.34178,14.557,3.952,153.478,96.832,1.9,3.253,17.2172,40.4088,401.6537160526316,105.23888958333332
US-UMB,2017-04-27,-0.315867,11.868,4.549,157.924,96.474,2.1,5.328,28.3637,82.4939,442.0069342,117.24153208333333
US-UMB,2017-04-28,0.821761,3.053,2.047,140.574,97.935,0.8,4.683,13.3995,59.0841,355.69929027027024,98.92966666666666
US-UMB,2017-04-29,1.1047,4.954,3.977,287.374,99.066,0.0,3.881,32.3828,151.358,740.2334665894444,195.85272291666664
US-UMB,2017-04-30,0.551954,2.656,1.619,57.745,98.629,1.9,5.514,10.2541,23.4457,153.6460083,44.17047916666667
US-UMB,2017-05-01,0.828279,4.995,2.834,69.008,96.658,13.7,3.774,6.55463,10.9729,212.70817515151515,62.09707882978723
US-UMB,2017-05-02,0.945837,5.155,2.572,88.919,96.74,3.0,4.544,6.60295,19.2492,221.6924823,56.73737504166667
US-UMB,2017-05-03,1.04666,8.397,6.212,332.571,98.629,0.0,2.9,33.8489,121.287,774.7560874871795,200.499
US-UMB,2017-05-04,1.64958,11.063,7.861,303.945,98.408,0.0,3.097,38.9396,105.05,712.395812051282,182.00219583333333
US-UMB,2017-05-05,1.33557,8.138,4.225,296.359,97.811,0.0,3.938,26.354,143.625,648.9144552619049,182.8041
US-UMB,2017-05-06,1.35605,7.383,5.375,342.226,97.492,0.0,5.679,33.3304,171.93,776.284092,200.07933333333332
US-UMB,2017-05-07,1.19292,3.982,4.539,350.705,98.073,0.0,5.254,17.4447,179.345,742.4706013255814,202.7507916666667
US-UMB,2017-05-08,1.13306,4.645,5.271,352.859,98.453,0.0,4.519,15.5925,170.844,735.1492333023256,203.77727083333332
US-UMB,2017-05-09,1.02139,6.635,6.392,190.841,98.595,0.0,2.138,20.5724,71.9194,468.371857948718,111.07739583333334
US-UMB,2017-05-10,1.42069,11.094,7.348,274.153,98.615,0.0,3.332,25.1442,108.697,700.5930549736842,187.81385208333336
US-UMB,2017-05-11,1.13092,12.933,8.6,297.757,98.33,0.0,3.313,35.1361,94.8039,811.0516165714286,194.11921041666665
US-UMB,2017-05-12,0.947468,12.925,7.973,204.504,98.256,0.0,2.172,21.8074,73.29,559.4495252499999,128.090525
US-UMB,2017-05-13,1.70674,12.213,6.009,192.758,97.825,1.2,2.032,32.7645,66.9062,499.765031891892,122.95809375
US-UMB,2017-05-14,1.72575,10.31,5.9,343.992,98.075,0.0,3.819,29.6497,153.965,862.6221627837838,206.81697916666667
US-UMB,2017-05-15,2.16642,13.06,8.262,313.379,98.387,0.0,2.534,39.0224,123.818,745.987556475,196.28328125
US-UMB,2017-05-16,2.21669,14.496,4.963,182.278,97.638,0.1,2.702,26.3694,71.5327,457.9328214525,131.87432645833334
US-UMB,2017-05-17,1.81857,22.234,10.191,223.585,97.107,0.0,4.188,29.0844,56.8737,627.412312777778,150.3961270833333
US-UMB,2017-05-18,0.764916,13.382,3.403,92.106,97.325,15.0,4.812,14.6913,0.221548,243.2587899736842,61.870125
US-UMB,2017-05-19,2.95037,6.967,4.4,306.814,99.161,0.0,3.863,50.7051,129.579,721.4739061538463,191.43914583333333
US-UMB,2017-05-20,2.73882,8.394,4.971,273.822,99.242,1.2,5.192,36.7492,95.8643,667.3371885684211,176.89771431250003
US-UMB,2017-05-21,2.20093,11.755,3.71,121.057,98.001,2.3,3.83,37.8597,16.4415,318.5116394594594,91.63028333333334
US-UMB,2017-05-22,3.55397,10.37,3.417,192.673,97.762,8.7,4.683,25.4436,60.87,467.36130735897433,147.521434375
US-UMB,2017-05-23,3.04043,11.705,3.154,266.705,97.705,0.718,2.252,51.0214,89.1481,436.7909819714285,195.20400652173916
US-UMB,2017-05-24,2.40416,11.219,1.612,98.77,97.383,4.4,3.232,12.5679,13.3261,254.55393247368423,72.14572458333333
US-UMB,2017-05-26,4.7795,15.847,5.25,282.816,97.743,0.0,2.029,60.0367,102.453,617.9040896068183,200.5617716666667
US-UMB,2017-05-27,4.88409,17.592,6.057,249.346,97.909,0.0,1.79,50.9965,81.5001,599.58410525,158.42858333333334
US-UMB,2017-05-28,3.50699,16.078,2.84,123.98,97.399,9.9,2.013,25.2133,20.793,352.89912214285715,74.18611208333333
US-UMB,2017-05-29,6.92577,14.803,5.056,302.331,97.265,0.3,4.141,67.4573,90.2113,731.5467597435899,186.1049
US-UMB,2017-05-30,7.94314,13.48,4.285,270.928,97.604,0.1,4.522,50.1378,105.789,693.303414864865,181.83167291666663
US-UMB,2017-05-31,6.82111,9.593,0.887,107.243,97.806,1.6,3.788,16.6038,12.3005,252.92144663414632,61.639997916666665
US-UMB,2017-06-01,9.3461,11.589,4.832,270.073,98.32,0.0,4.285,53.5713,77.5555,703.7868408333334,148.44365416666668
US-UMB,2017-06-02,9.1059,15.938,10.906,316.105,98.45,0.0,1.965,67.1907,99.9865,722.5815905121951,191.3470895833333
US-UMB,2017-06-03,7.89716,17.338,10.074,261.001,98.275,4.6,2.927,58.1445,62.1247,624.44959475,171.22916250000003
US-UMB,2017-06-04,8.83279,15.445,3.291,184.877,97.596,0.0,2.927,27.3421,47.7229,466.6863906842104,141.0973472916667
US-UMB,2017-06-05,9.63978,15.178,5.487,305.203,98.021,1.7,2.938,64.9786,77.3014,709.3056114634146,196.7053520833333
US-UMB,2017-06-06,11.0916,17.436,9.066,321.1,98.442,0.0,2.917,79.3053,84.9042,810.4271305263158,194.40041041666663
US-UMB,2017-06-07,13.0622,18.922,11.859,344.131,98.663,0.0,2.179,82.2069,88.0005,789.8824542857143,200.53797916666667
US-UMB,2017-06-08,14.3891,19.937,12.31,328.357,98.083,0.1,1.939,95.716,85.7925,874.085656945946,206.09170625
US-UMB,2017-06-09,14.3377,18.09,4.706,244.571,97.687,2.4,1.903,68.0587,51.3011,579.6572297560975,164.12675833333333
US-UMB,2017-06-10,13.9447,22.804,14.998,293.172,97.344,0.1,5.019,102.841,34.6298,720.53727224,180.65690416666664
US-UMB,2017-06-11,11.735,23.4,12.447,228.488,97.846,6.8,4.201,93.4617,30.227,781.5902778214286,210.3476588235294
US-UMB,2017-06-13,14.2168,20.041,8.471,341.487,98.459,3.3,2.875,125.282,71.9628,1154.7372933703705,265.2818974358974
US-UMB,2017-06-14,13.2553,19.849,7.076,231.768,98.237,1.4,3.683,79.7534,34.1156,565.6349287,156.05243541666667
US-UMB,2017-06-15,14.3467,19.905,4.132,234.16,97.63,0.2,2.525,83.5159,48.5579,618.5784185135135,166.437725
US-UMB,2017-06-16,11.4628,20.709,9.039,267.65,97.469,0.0,2.286,107.483,26.2505,694.4511531578946,167.05250416666664
US-UMB,2017-06-17,10.1686,20.626,3.639,203.84,97.125,0.7,2.559,89.0142,27.7783,509.111319825,146.14814375
US-UMB,2017-06-18,10.1165,17.878,2.854,188.094,96.649,16.3,4.301,64.35,36.8512,474.64722,137.75078541666667
US-UMB,2017-06-19,14.1126,16.606,3.504,251.659,97.413,0.1,3.068,80.237,54.3923,676.1119444444444,174.19369791666668
US-UMB,2017-06-20,14.9875,14.666,2.138,233.098,97.766,1.0,3.995,59.5421,58.3455,569.0185015384615,156.9200625
US-UMB,2017-06-21,13.0816,17.353,8.483,333.219,98.116,0.0,2.829,115.612,65.1981,782.3295737634146,208.54975208333332
US-UMB,2017-06-22,4.87379,17.477,2.026,71.86,97.506,20.0,3.342,9.37461,-5.80281,168.09052463414633,47.69914375
US-UMB,2017-06-23,11.1642,19.148,7.621,288.262,97.071,0.1,3.021,126.41,39.0141,704.5763189743591,196.88135947916663
US-UMB,2017-06-24,12.8002,16.225,5.4,313.454,97.719,0.4,3.556,96.3238,63.4951,882.5679638235295,199.81006666666667
US-UMB,2017-06-25,10.0112,14.546,2.757,176.963,98.118,1.9,2.172,64.3162,15.8117,418.50549375,127.57239791666667
US-UMB,2017-06-26,4.70026,12.137,1.876,73.119,98.108,22.6,2.582,6.48068,-8.75217,172.40860058536586,51.054712916666666
US-UMB,2017-06-27,13.8982,14.78,6.095,320.62,98.273,0.0,3.619,106.978,39.4467,784.5770736842105,187.5498125
US-UMB,2017-06-28,9.7856,17.384,5.879,180.935,97.992,4.6,4.025,66.4756,-11.0232,428.6468389,107.50159375
US-UMB,2017-06-29,10.8703,19.822,3.935,203.21,97.347,4.5,3.913,68.2146,23.8903,481.91729075,152.24153979166667
US-UMB,2017-06-30,11.8622,19.37,4.065,239.706,97.57,0.0,3.451,78.6546,49.7729,608.4886030263158,168.29000208333335
US-UMB,2017-07-01,10.6657,15.715,2.199,165.688,97.803,0.0,3.521,39.7031,39.2976,398.44473223076926,108.21232083333332
US-UMB,2017-07-02,13.2391,17.546,4.208,241.246,98.161,0.0,3.477,83.4241,45.799,566.48205871,153.42579999999998
US-UMB,2017-07-03,14.0857,18.23,7.337,318.375,98.648,0.0,2.407,120.876,46.1665,778.842402,188.487125
US-UMB,2017-07-04,14.5933,19.951,10.465,345.545,98.846,0.0,1.66,141.973,65.3963,803.7418517073172,210.274375
US-UMB,2017-07-05,12.489,22.198,9.967,305.268,98.612,0.0,4.129,116.185,20.8567,718.4084320714286,189.81435416666667
US-UMB,2017-07-06,11.0409,21.903,5.283,200.765,98.005,3.0,3.582,71.8713,5.43505,511.9455602631579,116.33481041666666
US-UMB,2017-07-07,13.8196,19.854,5.767,294.858,97.766,0.0,3.599,118.015,57.3289,742.9776421052633,191.3273333333333
US-UMB,2017-07-08,13.7219,17.263,7.389,334.792,98.102,0.0,3.978,127.162,51.8352,782.1550753658536,208.4339958333333
US-UMB,2017-07-09,12.2929,18.514,5.485,258.24,98.051,1.0,2.902,106.251,36.6658,679.499945135135,174.98708791666664
US-UMB,2017-07-10,12.4507,19.717,4.583,265.998,97.843,0.1,1.795,79.6868,39.1112,680.3911015789473,181.74698125
US-UMB,2017-07-11,12.0439,21.681,7.787,299.683,97.949,0.0,2.055,129.557,44.5012,797.1213097297298,196.00588333333332
US-UMB,2017-07-12,5.35409,17.709,2.58,61.94,98.08,0.2,3.676,13.9952,-3.77532,167.87819324324326,39.617099583333335
US-UMB,2017-07-13,6.16,15.095,2.701,61.845,98.27,0.3,3.933,7.87876,-4.45124,165.29744744444446,49.50484333333333
US-UMB,2017-07-14,7.11923,17.069,3.179,117.642,98.47,1.8,2.841,36.4486,-1.14282,295.94827945945946,75.89807875000001
US-UMB,2017-07-15,13.8264,19.62,6.449,277.673,98.382,0.1,3.852,112.449,35.3163,741.0008076111112,177.5364375
US-UMB,2017-07-16,12.5016,17.631,5.05,244.074,98.389,0.0,3.039,83.9384,50.1941,590.0932124102565,156.6185583333333
US-UMB,2017-07-17,13.9965,18.59,8.383,340.92,98.538,0.0,1.591,114.167,68.1249,773.3805075714287,208.59189166666667
US-UMB,2017-07-18,14.0033,21.711,8.678,298.394,98.36,8.4,3.479,118.688,32.3649,786.8785226486486,203.14493958333333
US-UMB,2017-07-19,11.7966,22.058,10.642,331.218,98.51,0.0,2.666,133.125,38.667,794.11789775,218.15600333333336
US-UMB,2017-07-20,13.2826,22.138,8.374,317.9,98.104,0.0,3.33,114.694,43.7221,862.4155813888888,207.86027708333336
US-UMB,2017-07-21,14.0441,23.199,9.244,278.406,98.186,0.0,2.503,120.359,23.6059,687.1392019743588,170.3531625
US-UMB,2017-07-22,11.4873,21.877,3.999,154.095,97.806,0.0,2.349,51.4701,13.3913,380.033716775,98.43238541666663
US-UMB,2017-07-23,5.72715,17.569,3.127,74.303,97.704,11.9,3.826,13.0268,-0.494014,175.49011358536583,47.607866458333326
US-UMB,2017-07-24,12.153,18.483,8.03,340.109,98.436,0.0,3.341,152.882,60.5551,767.636783952381,211.92017916666668
US-UMB,2017-07-25,12.3528,20.076,8.308,325.308,98.89,0.0,1.811,125.38,60.2351,811.2548397435896,200.01011041666663
US-UMB,2017-07-26,7.64135,19.585,3.958,62.543,98.306,15.6,3.952,9.96444,-24.7897,166.05319394736844,38.07891875000001
US-UMB,2017-07-27,11.5848,20.173,7.949,328.941,98.306,0.2,2.871,135.041,39.6239,854.1160793243242,219.80987916666663
US-UMB,2017-07-28,12.3089,19.388,8.737,301.892,98.598,0.0,2.984,112.623,47.0849,773.119167631579,182.23489583333333
US-UMB,2017-07-29,12.72,20.644,11.652,320.375,98.791,0.0,3.133,163.35,34.2857,707.7377122727272,189.6239375
US-UMB,2017-07-30,14.0251,21.729,8.916,286.473,98.782,0.0,3.85,127.968,22.1465,760.146512972973,173.1540354166667
US-UMB,2017-07-31,13.2757,23.425,7.247,283.741,98.746,0.0,2.186,137.25,41.3985,738.4750951052632,177.23922916666666
US-UMB,2017-08-01,12.6304,23.44,8.425,311.475,98.364,0.0,3.768,132.489,33.5337,725.9470903571429,194.8779375
US-UMB,2017-08-02,10.2863,20.419,4.87,212.382,98.4,2.2,3.153,101.767,22.603,491.6916078048781,143.44320291666665
US-UMB,2017-08-03,4.51516,17.614,2.655,58.813,98.321,20.3,3.298,15.7281,-10.8158,168.18464657142857,34.85542520833334
US-UMB,2017-08-04,11.3324,17.046,4.051,205.554,97.248,3.8,4.607,67.9602,32.9256,484.6200905463416,147.67444791666665
US-UMB,2017-08-05,12.1929,17.019,6.401,317.802,98.051,0.0,4.661,126.198,38.032,754.9024922499999,204.3833125
US-UMB,2017-08-06,11.7539,18.845,6.409,261.407,98.336,0.0,2.319,106.192,29.3339,699.0032881111111,149.69682083333333
US-UMB,2017-08-07,11.4377,16.864,6.301,318.067,98.462,0.0,3.368,114.359,42.4595,695.7793348186046,191.87402083333333
US-UMB,2017-08-08,11.8436,20.08,5.715,277.965,98.492,0.1,3.71,104.006,27.3179,762.948188,168.78647916666668
US-UMB,2017-08-09,12.168,20.489,6.21,229.063,98.719,0.1,2.103,101.625,27.2429,570.3255733333334,145.13753958333334
US-UMB,2017-08-10,7.87707,20.376,5.978,116.019,98.466,1.7,2.911,47.5869,-15.1257,296.94527392105266,68.54134791666667
US-UMB,2017-08-11,8.05718,18.322,1.843,128.881,98.05,2.3,2.659,30.866,3.43932,329.0174562162162,89.53316666666666
US-UMB,2017-08-12,11.0465,18.58,5.945,253.773,98.271,0.1,3.372,104.202,25.9284,613.3220578692309,159.04260416666668
US-UMB,2017-08-13,13.1514,19.946,8.909,280.46,98.407,0.0,3.062,133.371,27.2163,692.6711561025642,162.4664875
US-UMB,2017-08-14,10.3318,19.823,7.171,187.063,98.014,0.0,2.075,80.028,6.7509,484.33204921052646,104.6007
US-UMB,2017-08-15,11.8424,19.257,5.595,246.547,98.098,0.1,2.606,90.7064,22.2537,579.6996245609756,150.9568875
US-UMB,2017-08-16,11.1818,19.455,4.651,261.625,98.463,0.0,3.074,77.1105,53.1026,745.7481292941177,171.37722916666667
US-UMB,2017-08-17,3.83165,19.787,2.585,61.368,97.451,18.2,3.802,3.12353,-22.455,174.7347903235294,39.887422916666665
US-UMB,2017-08-18,5.0661,17.664,2.107,48.36,97.194,4.0,4.636,8.78009,-8.98464,125.42728513513512,35.446062291666664
US-UMB,2017-08-19,13.1253,19.068,3.99,246.13,97.881,0.0,3.616,96.2607,31.1132,614.6056244736841,153.53948749999998
US-UMB,2017-08-20,10.5768,22.211,7.181,242.346,98.264,0.0,4.044,95.1974,-0.884801,629.6874580270271,136.99388125
US-UMB,2017-08-21,9.9852,23.072,5.11,199.488,98.265,10.1,2.392,73.8056,13.8982,525.1294532162162,131.59851914893616
US-UMB,2017-08-22,8.42594,18.7,4.68,167.709,97.452,9.0,4.739,64.4535,-3.85305,457.1300520588235,100.39765625
US-UMB,2017-08-23,9.09699,14.338,3.405,156.762,98.098,0.1,4.146,59.211,4.91888,359.510335625,73.59882916666668
US-UMB,2017-08-24,9.64908,13.591,4.712,163.196,98.697,0.0,2.769,72.6457,4.31165,396.4051086842105,76.62032291666667
